Iteration: 0 | Loss: 0.0 | Current Suffix: output!!!!!!!! 
Iteration: 472 | Loss: -10.2734375 | Current Suffix: prevailed Statue Libertyxi
Iteration: 473 | Loss: -9.6328125 | Current Suffix: prevailed Statue Libertybackground
Iteration: 474 | Loss: -10.1171875 | Current Suffix: prevailed Statue Libertyhips
Iteration: 475 | Loss: -11.71875 | Current Suffix: prevailed Statue Liberty oceans
Iteration: 476 | Loss: -10.7578125 | Current Suffix: prevailed Statue Libertyavailability
Iteration: 477 | Loss: -10.265625 | Current Suffix: prevailed Statue Liberty believable
Iteration: 478 | Loss: -12.078125 | Current Suffix: prevailed Statue Liberty reliability
Iteration: 479 | Loss: -13.2265625 | Current Suffix: prevailed Statue Liberty integration
Iteration: 480 | Loss: -9.203125 | Current Suffix: prevailed Statue Libertyvironment
Iteration: 481 | Loss: -11.4453125 | Current Suffix: prevailed Statue Liberty School
Iteration: 482 | Loss: -12.296875 | Current Suffix: prevailed Statue Liberty unbeaten
Iteration: 483 | Loss: -11.296875 | Current Suffix: prevailed Statue Liberty oats
Iteration: 484 | Loss: -13.09375 | Current Suffix: prevailed Statue Liberty malaria
Iteration: 485 | Loss: -10.984375 | Current Suffix: prevailed Statue Libertyobia
Iteration: 486 | Loss: -10.0546875 | Current Suffix: prevailed Statue Libertyugi
Iteration: 487 | Loss: -10.2421875 | Current Suffix: prevailed Statue Liberty loneliness
Iteration: 488 | Loss: -10.9296875 | Current Suffix: prevailed Statue Liberty sovereignty
Iteration: 489 | Loss: -9.6171875 | Current Suffix: prevailed Statue Liberty proofs
Iteration: 490 | Loss: -12.1640625 | Current Suffix: prevailed Statue Liberty persistence
Iteration: 491 | Loss: -11.078125 | Current Suffix: prevailed Statue Liberty uniqueness
Iteration: 492 | Loss: -12.0 | Current Suffix: prevailed Statue Liberty enjoyment
Iteration: 493 | Loss: -12.828125 | Current Suffix: prevailed Statue Liberty toughness
Iteration: 494 | Loss: -10.8046875 | Current Suffix: prevailed Statue Liberty attractiveness
Iteration: 495 | Loss: -12.828125 | Current Suffix: prevailed Statue Liberty toughness
Iteration: 496 | Loss: -10.6328125 | Current Suffix: prevailed Statue Liberty effectiveness
Iteration: 497 | Loss: -12.828125 | Current Suffix: prevailed Statue Liberty toughness
Iteration: 498 | Loss: -10.1484375 | Current Suffix: prevailed Statue Liberty usefulness
Iteration: 499 | Loss: -12.625 | Current Suffix: prevailed Statue Liberty skepticism
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 3 | Loss: -0.1484375 | Current Suffix:!!!!! le caucusiband
Iteration: 4 | Loss: -0.1484375 | Current Suffix:!!!!! le Cheroiband
Iteration: 5 | Loss: -0.1640625 | Current Suffix:!!!!! le Chero Valley
Iteration: 6 | Loss: -0.1953125 | Current Suffix: Brave le Chero Valley
Iteration: 7 | Loss: -0.2734375 | Current Suffix: Brave le Occupy Valley
Iteration: 8 | Loss: -0.3203125 | Current Suffix: Middle le Occupy Valley
Iteration: 9 | Loss: -0.2734375 | Current Suffix: Middle le arrivals Valley
Iteration: 10 | Loss: -0.3046875 | Current Suffix: Middle le arrivalsLabor
Iteration: 11 | Loss: -0.3984375 | Current Suffix: Middle le arrivals CBD
Iteration: 12 | Loss: -0.4375 | Current Suffix: Middle le arrivals warmer
Iteration: 13 | Loss: -0.4296875 | Current Suffix: Middle le arrivals baggage
Iteration: 14 | Loss: -0.3125 | Current Suffix: Middle le Indones baggage
Iteration: 15 | Loss: -0.34375 | Current Suffix: Everyday le Indones baggage
Iteration: 16 | Loss: -0.3828125 | Current Suffix: Everyday le inspect baggage
Iteration: 17 | Loss: -0.2734375 | Current Suffix: chic le inspect baggage
Iteration: 18 | Loss: -0.2890625 | Current Suffix: chic calib inspect baggage
Iteration: 19 | Loss: -0.2734375 | Current Suffix: Guer calib inspect baggage
Iteration: 20 | Loss: -0.375 | Current Suffix: Guer nour inspect baggage
Iteration: 21 | Loss: -0.234375 | Current Suffix: Brow nour inspect baggage
Iteration: 22 | Loss: -0.1796875 | Current Suffix: Churches nour inspect baggage
Iteration: 23 | Loss: -0.265625 | Current Suffix: Churches advers inspect baggage
Iteration: 24 | Loss: -0.203125 | Current Suffix: Churches prin inspect baggage
Iteration: 25 | Loss: -0.25 | Current Suffix: Churches sovere inspect baggage
Iteration: 26 | Loss: -0.296875 | Current Suffix: Wy sovere inspect baggage
Iteration: 27 | Loss: -0.265625 | Current Suffix:bedroom sovere inspect baggage
Iteration: 28 | Loss: -0.25 | Current Suffix: Estate sovere inspect baggage
Iteration: 29 | Loss: -0.2421875 | Current Suffix: flashy sovere inspect baggage
Iteration: 30 | Loss: -0.296875 | Current Suffix: flashy sovere inspect bus
Iteration: 31 | Loss: -0.25 | Current Suffix: flashy sovere inspect suspension
Iteration: 32 | Loss: -0.265625 | Current Suffix: flashy sovere inspect pedest
Iteration: 33 | Loss: -0.2265625 | Current Suffix: flashy sovere inspect Flake
Iteration: 34 | Loss: -0.1875 | Current Suffix: flashy sovere inspect canoe
Iteration: 35 | Loss: -0.1796875 | Current Suffix: flashy sovere inspectVPN
Iteration: 36 | Loss: -0.203125 | Current Suffix: Bulk sovere inspectVPN
Iteration: 37 | Loss: -0.2890625 | Current Suffix: Bulk sovere inspect Bots
Iteration: 38 | Loss: -0.390625 | Current Suffix: Bulk sovere developmental Bots
Iteration: 39 | Loss: -0.375 | Current Suffix: Bulk sovere overarching Bots
Iteration: 40 | Loss: -0.3984375 | Current Suffix: Spending sovere overarching Bots
Iteration: 41 | Loss: -0.328125 | Current Suffix: IPCC sovere overarching Bots
Iteration: 42 | Loss: -0.4140625 | Current Suffix:udget sovere overarching Bots
Iteration: 43 | Loss: -0.390625 | Current Suffix: coerc sovere overarching Bots
Iteration: 44 | Loss: -0.359375 | Current Suffix: Balanced sovere overarching Bots
Iteration: 45 | Loss: -0.3125 | Current Suffix: Cod sovere overarching Bots
Iteration: 46 | Loss: -0.359375 | Current Suffix: GMOs sovere overarching Bots
Iteration: 47 | Loss: -0.3828125 | Current Suffix: GMOs sovere voluntary Bots
Iteration: 48 | Loss: -0.453125 | Current Suffix: broadcasting sovere voluntary Bots
Iteration: 49 | Loss: -0.4921875 | Current Suffix: arbitration sovere voluntary Bots
Iteration: 50 | Loss: -0.5234375 | Current Suffix: reconcile sovere voluntary Bots
Iteration: 51 | Loss: -0.2734375 | Current Suffix: moderates sovere voluntary Bots
Iteration: 52 | Loss: -0.59375 | Current Suffix: legislation sovere voluntary Bots
Iteration: 53 | Loss: -0.4921875 | Current Suffix: arbitration sovere voluntary Bots
Iteration: 54 | Loss: -0.3046875 | Current Suffix: prescribe sovere voluntary Bots
Iteration: 55 | Loss: -0.453125 | Current Suffix: overriding sovere voluntary Bots
Iteration: 56 | Loss: -0.296875 | Current Suffix: bred sovere voluntary Bots
Iteration: 57 | Loss: -0.46875 | Current Suffix: framing sovere voluntary Bots
Iteration: 58 | Loss: -0.4140625 | Current Suffix: Court sovere voluntary Bots
Iteration: 59 | Loss: -0.3984375 | Current Suffix: Court roy voluntary Bots
Iteration: 60 | Loss: -0.3203125 | Current Suffix: Maduro roy voluntary Bots
Iteration: 61 | Loss: -0.46875 | Current Suffix: Pyongyang roy voluntary Bots
Iteration: 62 | Loss: -0.515625 | Current Suffix: negotiations roy voluntary Bots
Iteration: 63 | Loss: -0.515625 | Current Suffix: vetoed roy voluntary Bots
Iteration: 64 | Loss: -0.3828125 | Current Suffix:enegger roy voluntary Bots
Iteration: 65 | Loss: -0.421875 | Current Suffix: Act roy voluntary Bots
Iteration: 66 | Loss: -0.4609375 | Current Suffix: Act roy income Bots
Iteration: 67 | Loss: -0.3984375 | Current Suffix: Act roy incomeograms
Iteration: 68 | Loss: -0.34375 | Current Suffix: Act roy revenueograms
Iteration: 69 | Loss: -0.4453125 | Current Suffix: Act roy dataograms
Iteration: 70 | Loss: -0.4453125 | Current Suffix: Act roy data illiter
Iteration: 71 | Loss: -0.28125 | Current Suffix:ochemistry roy data illiter
Iteration: 72 | Loss: -0.390625 | Current Suffix: nap roy data illiter
Iteration: 73 | Loss: -0.3984375 | Current Suffix:idays roy data illiter
Iteration: 74 | Loss: -0.515625 | Current Suffix: Premiere roy data illiter
Iteration: 75 | Loss: -0.4140625 | Current Suffix: Premiere roy data supers
Iteration: 76 | Loss: -0.4453125 | Current Suffix: Premiere roy data whites
Iteration: 77 | Loss: -0.4453125 | Current Suffix: Premiere roy data inver
Iteration: 78 | Loss: -0.4296875 | Current Suffix: Premiere roy data disag
Iteration: 79 | Loss: -0.4375 | Current Suffix: Premiere roy data discounts
Iteration: 80 | Loss: -0.453125 | Current Suffix: Premiere roy data assemblies
Iteration: 81 | Loss: -0.3984375 | Current Suffix: Premiere roy data unic
Iteration: 82 | Loss: -0.4140625 | Current Suffix: Premiere roy data fractions
Iteration: 83 | Loss: -0.359375 | Current Suffix: Premiere roy data external
Iteration: 84 | Loss: -0.3671875 | Current Suffix: Premiere roy data subclass
Iteration: 85 | Loss: -0.453125 | Current Suffix: Premiere roy data calibr
Iteration: 86 | Loss: -0.40625 | Current Suffix: Premiere roy data auction
Iteration: 87 | Loss: -0.453125 | Current Suffix: Premiere roy data calibr
Iteration: 88 | Loss: -0.390625 | Current Suffix: Premiere roy data upload
Iteration: 89 | Loss: -0.390625 | Current Suffix: Premiere roy data events
Iteration: 90 | Loss: -0.4453125 | Current Suffix: Premiere roy data banks
Iteration: 91 | Loss: -0.4140625 | Current Suffix: Premiere roy artwork banks
Iteration: 92 | Loss: -0.3828125 | Current Suffix: Premiere roy text banks
Iteration: 93 | Loss: -0.3828125 | Current Suffix: Premiere roy intuitive banks
Iteration: 94 | Loss: -0.4375 | Current Suffix: Premiere roy IDE banks
Iteration: 95 | Loss: -0.4765625 | Current Suffix: Premiere roy IDE hot
Iteration: 96 | Loss: -0.328125 | Current Suffix: Premiere roy mansion hot
Iteration: 97 | Loss: -0.375 | Current Suffix: Premiere roy mansion sod
Iteration: 98 | Loss: -0.41796875 | Current Suffix: Premiere roy mansionaminer
Iteration: 99 | Loss: -0.3203125 | Current Suffix: Premiere roy mansionlink
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 3 | Loss: -0.1484375 | Current Suffix:!!!!! le caucusiband
Iteration: 4 | Loss: -0.1484375 | Current Suffix:!!!!! le Cheroiband
Iteration: 5 | Loss: -0.1640625 | Current Suffix:!!!!! le Chero Valley
Iteration: 6 | Loss: -0.1953125 | Current Suffix: Brave le Chero Valley
Iteration: 7 | Loss: -0.2734375 | Current Suffix: Brave le Occupy Valley
Iteration: 8 | Loss: -0.3203125 | Current Suffix: Middle le Occupy Valley
Iteration: 9 | Loss: -0.2734375 | Current Suffix: Middle le arrivals Valley
Iteration: 10 | Loss: -0.3046875 | Current Suffix: Middle le arrivalsLabor
Iteration: 11 | Loss: -0.3984375 | Current Suffix: Middle le arrivals CBD
Iteration: 12 | Loss: -0.4375 | Current Suffix: Middle le arrivals warmer
Iteration: 13 | Loss: -0.4296875 | Current Suffix: Middle le arrivals baggage
Iteration: 14 | Loss: -0.3125 | Current Suffix: Middle le Indones baggage
Iteration: 15 | Loss: -0.34375 | Current Suffix: Everyday le Indones baggage
Iteration: 16 | Loss: -0.3828125 | Current Suffix: Everyday le inspect baggage
Iteration: 17 | Loss: -0.2734375 | Current Suffix: chic le inspect baggage
Iteration: 18 | Loss: -0.2890625 | Current Suffix: chic calib inspect baggage
Iteration: 19 | Loss: -0.2734375 | Current Suffix: Guer calib inspect baggage
Iteration: 20 | Loss: -0.375 | Current Suffix: Guer nour inspect baggage
Iteration: 21 | Loss: -0.234375 | Current Suffix: Brow nour inspect baggage
Iteration: 22 | Loss: -0.1796875 | Current Suffix: Churches nour inspect baggage
Iteration: 23 | Loss: -0.265625 | Current Suffix: Churches advers inspect baggage
Iteration: 24 | Loss: -0.203125 | Current Suffix: Churches prin inspect baggage
Iteration: 25 | Loss: -0.25 | Current Suffix: Churches sovere inspect baggage
Iteration: 26 | Loss: -0.296875 | Current Suffix: Wy sovere inspect baggage
Iteration: 27 | Loss: -0.265625 | Current Suffix:bedroom sovere inspect baggage
Iteration: 28 | Loss: -0.25 | Current Suffix: Estate sovere inspect baggage
Iteration: 29 | Loss: -0.2421875 | Current Suffix: flashy sovere inspect baggage
Iteration: 30 | Loss: -0.296875 | Current Suffix: flashy sovere inspect bus
Iteration: 31 | Loss: -0.25 | Current Suffix: flashy sovere inspect suspension
Iteration: 32 | Loss: -0.265625 | Current Suffix: flashy sovere inspect pedest
Iteration: 33 | Loss: -0.2265625 | Current Suffix: flashy sovere inspect Flake
Iteration: 34 | Loss: -0.1875 | Current Suffix: flashy sovere inspect canoe
Iteration: 35 | Loss: -0.1796875 | Current Suffix: flashy sovere inspectVPN
Iteration: 36 | Loss: -0.203125 | Current Suffix: Bulk sovere inspectVPN
Iteration: 37 | Loss: -0.2890625 | Current Suffix: Bulk sovere inspect Bots
Iteration: 38 | Loss: -0.390625 | Current Suffix: Bulk sovere developmental Bots
Iteration: 39 | Loss: -0.375 | Current Suffix: Bulk sovere overarching Bots
Iteration: 40 | Loss: -0.3984375 | Current Suffix: Spending sovere overarching Bots
Iteration: 41 | Loss: -0.328125 | Current Suffix: IPCC sovere overarching Bots
Iteration: 42 | Loss: -0.4140625 | Current Suffix:udget sovere overarching Bots
Iteration: 43 | Loss: -0.390625 | Current Suffix: coerc sovere overarching Bots
Iteration: 44 | Loss: -0.359375 | Current Suffix: Balanced sovere overarching Bots
Iteration: 45 | Loss: -0.3125 | Current Suffix: Cod sovere overarching Bots
Iteration: 46 | Loss: -0.359375 | Current Suffix: GMOs sovere overarching Bots
Iteration: 47 | Loss: -0.3828125 | Current Suffix: GMOs sovere voluntary Bots
Iteration: 48 | Loss: -0.453125 | Current Suffix: broadcasting sovere voluntary Bots
Iteration: 49 | Loss: -0.4921875 | Current Suffix: arbitration sovere voluntary Bots
Iteration: 50 | Loss: -0.5234375 | Current Suffix: reconcile sovere voluntary Bots
Iteration: 51 | Loss: -0.2734375 | Current Suffix: moderates sovere voluntary Bots
Iteration: 52 | Loss: -0.59375 | Current Suffix: legislation sovere voluntary Bots
Iteration: 53 | Loss: -0.4921875 | Current Suffix: arbitration sovere voluntary Bots
Iteration: 54 | Loss: -0.3046875 | Current Suffix: prescribe sovere voluntary Bots
Iteration: 55 | Loss: -0.453125 | Current Suffix: overriding sovere voluntary Bots
Iteration: 56 | Loss: -0.296875 | Current Suffix: bred sovere voluntary Bots
Iteration: 57 | Loss: -0.46875 | Current Suffix: framing sovere voluntary Bots
Iteration: 58 | Loss: -0.4140625 | Current Suffix: Court sovere voluntary Bots
Iteration: 59 | Loss: -0.3984375 | Current Suffix: Court roy voluntary Bots
Iteration: 60 | Loss: -0.3203125 | Current Suffix: Maduro roy voluntary Bots
Iteration: 61 | Loss: -0.46875 | Current Suffix: Pyongyang roy voluntary Bots
Iteration: 62 | Loss: -0.515625 | Current Suffix: negotiations roy voluntary Bots
Iteration: 63 | Loss: -0.515625 | Current Suffix: vetoed roy voluntary Bots
Iteration: 64 | Loss: -0.3828125 | Current Suffix:enegger roy voluntary Bots
Iteration: 65 | Loss: -0.421875 | Current Suffix: Act roy voluntary Bots
Iteration: 66 | Loss: -0.4609375 | Current Suffix: Act roy income Bots
Iteration: 67 | Loss: -0.3984375 | Current Suffix: Act roy incomeograms
Iteration: 68 | Loss: -0.34375 | Current Suffix: Act roy revenueograms
Iteration: 69 | Loss: -0.4453125 | Current Suffix: Act roy dataograms
Iteration: 70 | Loss: -0.4453125 | Current Suffix: Act roy data illiter
Iteration: 71 | Loss: -0.28125 | Current Suffix:ochemistry roy data illiter
Iteration: 72 | Loss: -0.390625 | Current Suffix: nap roy data illiter
Iteration: 73 | Loss: -0.3984375 | Current Suffix:idays roy data illiter
Iteration: 74 | Loss: -0.515625 | Current Suffix: Premiere roy data illiter
Iteration: 75 | Loss: -0.4140625 | Current Suffix: Premiere roy data supers
Iteration: 76 | Loss: -0.4453125 | Current Suffix: Premiere roy data whites
Iteration: 77 | Loss: -0.4453125 | Current Suffix: Premiere roy data inver
Iteration: 78 | Loss: -0.4296875 | Current Suffix: Premiere roy data disag
Iteration: 79 | Loss: -0.4375 | Current Suffix: Premiere roy data discounts
Iteration: 80 | Loss: -0.453125 | Current Suffix: Premiere roy data assemblies
Iteration: 81 | Loss: -0.3984375 | Current Suffix: Premiere roy data unic
Iteration: 82 | Loss: -0.4140625 | Current Suffix: Premiere roy data fractions
Iteration: 83 | Loss: -0.359375 | Current Suffix: Premiere roy data external
Iteration: 84 | Loss: -0.3671875 | Current Suffix: Premiere roy data subclass
Iteration: 85 | Loss: -0.453125 | Current Suffix: Premiere roy data calibr
Iteration: 86 | Loss: -0.40625 | Current Suffix: Premiere roy data auction
Iteration: 87 | Loss: -0.453125 | Current Suffix: Premiere roy data calibr
Iteration: 88 | Loss: -0.390625 | Current Suffix: Premiere roy data upload
Iteration: 89 | Loss: -0.390625 | Current Suffix: Premiere roy data events
Iteration: 90 | Loss: -0.4453125 | Current Suffix: Premiere roy data banks
Iteration: 91 | Loss: -0.4140625 | Current Suffix: Premiere roy artwork banks
Iteration: 92 | Loss: -0.3828125 | Current Suffix: Premiere roy text banks
Iteration: 93 | Loss: -0.3828125 | Current Suffix: Premiere roy intuitive banks
Iteration: 94 | Loss: -0.4375 | Current Suffix: Premiere roy IDE banks
Iteration: 95 | Loss: -0.4765625 | Current Suffix: Premiere roy IDE hot
Iteration: 96 | Loss: -0.328125 | Current Suffix: Premiere roy mansion hot
Iteration: 97 | Loss: -0.375 | Current Suffix: Premiere roy mansion sod
Iteration: 98 | Loss: -0.41796875 | Current Suffix: Premiere roy mansionaminer
Iteration: 99 | Loss: -0.3203125 | Current Suffix: Premiere roy mansionlink
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 3 | Loss: -0.1484375 | Current Suffix:!!!!! le caucusiband
Iteration: 4 | Loss: -0.1484375 | Current Suffix:!!!!! le Cheroiband
Iteration: 5 | Loss: -0.1640625 | Current Suffix:!!!!! le Chero Valley
Iteration: 6 | Loss: -0.1953125 | Current Suffix: Brave le Chero Valley
Iteration: 7 | Loss: -0.2734375 | Current Suffix: Brave le Occupy Valley
Iteration: 8 | Loss: -0.3203125 | Current Suffix: Middle le Occupy Valley
Iteration: 9 | Loss: -0.2734375 | Current Suffix: Middle le arrivals Valley
Iteration: 10 | Loss: -0.3046875 | Current Suffix: Middle le arrivalsLabor
Iteration: 11 | Loss: -0.3984375 | Current Suffix: Middle le arrivals CBD
Iteration: 12 | Loss: -0.4375 | Current Suffix: Middle le arrivals warmer
Iteration: 13 | Loss: -0.4296875 | Current Suffix: Middle le arrivals baggage
Iteration: 14 | Loss: -0.3125 | Current Suffix: Middle le Indones baggage
Iteration: 15 | Loss: -0.34375 | Current Suffix: Everyday le Indones baggage
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 3 | Loss: -0.1484375 | Current Suffix:!!!!! le caucusiband
Iteration: 4 | Loss: -0.1484375 | Current Suffix:!!!!! le Cheroiband
Iteration: 5 | Loss: -0.1640625 | Current Suffix:!!!!! le Chero Valley
Iteration: 6 | Loss: -0.1953125 | Current Suffix: Brave le Chero Valley
Iteration: 7 | Loss: -0.2734375 | Current Suffix: Brave le Occupy Valley
Iteration: 8 | Loss: -0.3203125 | Current Suffix: Middle le Occupy Valley
Iteration: 9 | Loss: -0.2734375 | Current Suffix: Middle le arrivals Valley
Iteration: 10 | Loss: -0.3046875 | Current Suffix: Middle le arrivalsLabor
Iteration: 11 | Loss: -0.3984375 | Current Suffix: Middle le arrivals CBD
Iteration: 12 | Loss: -0.4375 | Current Suffix: Middle le arrivals warmer
Iteration: 13 | Loss: -0.4296875 | Current Suffix: Middle le arrivals baggage
Iteration: 14 | Loss: -0.3125 | Current Suffix: Middle le Indones baggage
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 3 | Loss: -0.1484375 | Current Suffix:!!!!! le caucusiband
Iteration: 4 | Loss: -0.1484375 | Current Suffix:!!!!! le Cheroiband
Iteration: 5 | Loss: -0.1640625 | Current Suffix:!!!!! le Chero Valley
Iteration: 6 | Loss: -0.1953125 | Current Suffix: Brave le Chero Valley
Iteration: 7 | Loss: -0.2734375 | Current Suffix: Brave le Occupy Valley
Iteration: 8 | Loss: -0.3203125 | Current Suffix: Middle le Occupy Valley
Iteration: 9 | Loss: -0.2734375 | Current Suffix: Middle le arrivals Valley
Iteration: 10 | Loss: -0.3046875 | Current Suffix: Middle le arrivalsLabor
Iteration: 11 | Loss: -0.3984375 | Current Suffix: Middle le arrivals CBD
Iteration: 12 | Loss: -0.4375 | Current Suffix: Middle le arrivals warmer
Iteration: 13 | Loss: -0.4296875 | Current Suffix: Middle le arrivals baggage
Iteration: 14 | Loss: -0.3125 | Current Suffix: Middle le Indones baggage
Iteration: 15 | Loss: -0.34375 | Current Suffix: Everyday le Indones baggage
Iteration: 16 | Loss: -0.3828125 | Current Suffix: Everyday le inspect baggage
Iteration: 17 | Loss: -0.2734375 | Current Suffix: chic le inspect baggage
Iteration: 18 | Loss: -0.2890625 | Current Suffix: chic calib inspect baggage
Iteration: 19 | Loss: -0.2734375 | Current Suffix: Guer calib inspect baggage
Iteration: 20 | Loss: -0.375 | Current Suffix: Guer nour inspect baggage
Iteration: 21 | Loss: -0.234375 | Current Suffix: Brow nour inspect baggage
Iteration: 22 | Loss: -0.1796875 | Current Suffix: Churches nour inspect baggage
Iteration: 23 | Loss: -0.265625 | Current Suffix: Churches advers inspect baggage
Iteration: 24 | Loss: -0.203125 | Current Suffix: Churches prin inspect baggage
Iteration: 25 | Loss: -0.25 | Current Suffix: Churches sovere inspect baggage
Iteration: 26 | Loss: -0.296875 | Current Suffix: Wy sovere inspect baggage
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 0 | Loss: -0.0546875 | Current Suffix:!!!!! le!!! 
Iteration: 1 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!cos
Iteration: 2 | Loss: -0.1171875 | Current Suffix:!!!!! le!!!iband
Iteration: 3 | Loss: -0.1484375 | Current Suffix:!!!!! le caucusiband
Iteration: 4 | Loss: -0.1484375 | Current Suffix:!!!!! le Cheroiband
Iteration: 5 | Loss: -0.1640625 | Current Suffix:!!!!! le Chero Valley
Iteration: 6 | Loss: -0.1953125 | Current Suffix: Brave le Chero Valley
Iteration: 7 | Loss: -0.2734375 | Current Suffix: Brave le Occupy Valley
Iteration: 8 | Loss: -0.3203125 | Current Suffix: Middle le Occupy Valley
Iteration: 9 | Loss: -0.2734375 | Current Suffix: Middle le arrivals Valley
Iteration: 10 | Loss: -0.3046875 | Current Suffix: Middle le arrivalsLabor
Iteration: 11 | Loss: -0.3984375 | Current Suffix: Middle le arrivals CBD
Iteration: 12 | Loss: -0.4375 | Current Suffix: Middle le arrivals warmer
Iteration: 13 | Loss: -0.4296875 | Current Suffix: Middle le arrivals baggage
Iteration: 14 | Loss: -0.3125 | Current Suffix: Middle le Indones baggage
Iteration: 15 | Loss: -0.34375 | Current Suffix: Everyday le Indones baggage
Iteration: 16 | Loss: -0.3828125 | Current Suffix: Everyday le inspect baggage
Iteration: 17 | Loss: -0.2734375 | Current Suffix: chic le inspect baggage
Iteration: 18 | Loss: -0.2890625 | Current Suffix: chic calib inspect baggage
Iteration: 19 | Loss: -0.2734375 | Current Suffix: Guer calib inspect baggage
Iteration: 20 | Loss: -0.375 | Current Suffix: Guer nour inspect baggage
Iteration: 21 | Loss: -0.234375 | Current Suffix: Brow nour inspect baggage
Iteration: 22 | Loss: -0.1796875 | Current Suffix: Churches nour inspect baggage
Iteration: 23 | Loss: -0.265625 | Current Suffix: Churches advers inspect baggage
Iteration: 24 | Loss: -0.203125 | Current Suffix: Churches prin inspect baggage
Iteration: 25 | Loss: -0.25 | Current Suffix: Churches sovere inspect baggage
Iteration: 26 | Loss: -0.296875 | Current Suffix: Wy sovere inspect baggage
Iteration: 27 | Loss: -0.265625 | Current Suffix:bedroom sovere inspect baggage
Iteration: 28 | Loss: -0.25 | Current Suffix: Estate sovere inspect baggage
Iteration: 29 | Loss: -0.2421875 | Current Suffix: flashy sovere inspect baggage
Iteration: 30 | Loss: -0.296875 | Current Suffix: flashy sovere inspect bus
Iteration: 31 | Loss: -0.25 | Current Suffix: flashy sovere inspect suspension
Iteration: 32 | Loss: -0.265625 | Current Suffix: flashy sovere inspect pedest
Iteration: 33 | Loss: -0.2265625 | Current Suffix: flashy sovere inspect Flake
Iteration: 34 | Loss: -0.1875 | Current Suffix: flashy sovere inspect canoe
Iteration: 35 | Loss: -0.1796875 | Current Suffix: flashy sovere inspectVPN
Iteration: 36 | Loss: -0.203125 | Current Suffix: Bulk sovere inspectVPN
Iteration: 37 | Loss: -0.2890625 | Current Suffix: Bulk sovere inspect Bots
Iteration: 38 | Loss: -0.390625 | Current Suffix: Bulk sovere developmental Bots
Iteration: 39 | Loss: -0.375 | Current Suffix: Bulk sovere overarching Bots
Iteration: 40 | Loss: -0.3984375 | Current Suffix: Spending sovere overarching Bots
Iteration: 41 | Loss: -0.328125 | Current Suffix: IPCC sovere overarching Bots
Iteration: 42 | Loss: -0.4140625 | Current Suffix:udget sovere overarching Bots
Iteration: 43 | Loss: -0.390625 | Current Suffix: coerc sovere overarching Bots
Iteration: 44 | Loss: -0.359375 | Current Suffix: Balanced sovere overarching Bots
Iteration: 45 | Loss: -0.3125 | Current Suffix: Cod sovere overarching Bots
Iteration: 46 | Loss: -0.359375 | Current Suffix: GMOs sovere overarching Bots
Iteration: 47 | Loss: -0.3828125 | Current Suffix: GMOs sovere voluntary Bots
Iteration: 48 | Loss: -0.453125 | Current Suffix: broadcasting sovere voluntary Bots
Iteration: 49 | Loss: -0.4921875 | Current Suffix: arbitration sovere voluntary Bots
Iteration: 50 | Loss: -0.5234375 | Current Suffix: reconcile sovere voluntary Bots
Iteration: 51 | Loss: -0.2734375 | Current Suffix: moderates sovere voluntary Bots
Iteration: 52 | Loss: -0.59375 | Current Suffix: legislation sovere voluntary Bots
Iteration: 53 | Loss: -0.4921875 | Current Suffix: arbitration sovere voluntary Bots
Iteration: 54 | Loss: -0.3046875 | Current Suffix: prescribe sovere voluntary Bots
Iteration: 55 | Loss: -0.453125 | Current Suffix: overriding sovere voluntary Bots
Iteration: 56 | Loss: -0.296875 | Current Suffix: bred sovere voluntary Bots
Iteration: 57 | Loss: -0.46875 | Current Suffix: framing sovere voluntary Bots
Iteration: 58 | Loss: -0.4140625 | Current Suffix: Court sovere voluntary Bots
